MPAA,Plot
to_be_classified,The film centers around a professional ice hockey team called the Red Devils who are in the midst of an extended losing streak. The losing streak is due to the team's proprietor Jack Monohan (Steve Brodie) taking bribes from gamblers. The team receives fresh hope in the form of a new player  Mike Connors (Stanley Clements). Mike is an arrogant and self-assured man  who is also Jack's former childhood friend. His talent helps the team regain their formerly winning ways. However  the new star quickly becomes disliked for his egocentric attitude and playing style. Matters worsen when Jack's sister Margaret (Barbara Bestar) becomes attracted in Mike. This romantic interest leads to an out-and-out brawl between the two men. The fight is stopped after a local drifter named Brutus steps in but tragically is stabbed by Mike. The situation takes a turn for the worse when an angered Mike takes a bribe - to throw the extremely important final game - from a gambler named Rocky Gibraltar (Lyle Talbot). Fortunately  during the game  Mike sees sense with the help of a young  admiring fan named Davey (Duncan Richardson). He helps win the game.
to_be_classified,Bobby Gator McKlusky (Burt Reynolds) is serving time in an Arkansas prison for running moonshine when he learns his younger brother Donny was murdered and that Sheriff J.C. Connors (Ned Beatty) was the one behind it. Gator knows the sheriff is taking money from local moonshiners  so he agrees to go undercover for a federal agency (presumably the IRS or BATF) to try to expose the sheriff. His handlers force him onto Dude Watson- a local stock car racer and low-level whiskey runner. Watson has no choice but to cooperate because he himself is on federal probation or parole. To get inside the local moonshine industry Gator gets a job running moonshine with Roy Boone (Bo Hopkins). He also starts an affair with Boone's girlfriend Lou (Jennifer Billingsley). When the sheriff discovers Gator is working for the Feds  Connors sends his enforcer  Big Bear (Armstrong)  to get him. Gator decides to go after the sheriff  leading to an epic car chase finale.
to_be_classified,In the early 1950s  world-renowned film maker John Wilson (Eastwood)  travels to Africa for his next film bringing with him a young writer chum named Pete Verrill (Jeff Fahey). While there  he becomes obsessed with hunting elephants while neglecting the preparations for the film. This leads to a conflict between the men on several levels  most notably over the idea of killing for sport such a grand animal. Even Wilson concedes that it is so wrong that it is not just a crime against nature  but a sin. Yet he cannot overcome his desire to bring down a giant bull  a tusker with massive ivory tusks. Wilson's final realization that his is a petty  ignoble pursuit comes at a late point and with a tragic price  as the local expert guide Kivu (Boy Mathias Chuma) is killed protecting him from an elephant Wilson decides not to shoot.
to_be_classified,"President of the United States James Sawyer (Jamie Foxx) generates controversy over a proposed peace treaty between the allied nations to remove military forces from the Middle East. Divorced US Capitol Police officer John Cale (Channing Tatum) is currently assigned to Speaker of the House Eli Raphelson (Richard Jenkins) after saving his nephew's life during a tour in Afghanistan.Cale hopes to impress his politically obsessed daughter Emily (Joey King) by getting a job interview for the Secret Service Presidential Detail  while also getting tickets for the two of them to tour the White House. However  his interviewer  Secret Service Special Agent Carol Finnerty (Maggie Gyllenhaal)  a former college acquaintance of his  believes him to be unqualified due to his disrespect towards authority  and subsequently deems him ineligible for the job.Disguised as a janitor  a man detonates a bomb at the center of the US Capitol building  causing the White House to be on lockdown. Finnerty is sent to escort the Speaker to an underground command center in the Pentagon  while Vice President of the United States Alvin Hammond (Michael Murphy) is taken aboard Air Force Two. At the same time  mercenaries led by Emil Stenz (Jason Clarke)  having infiltrated the White House by disguising themselves as audio-visual repairmen  quickly overwhelm the Secret Service  take the tour group hostage and seize the White House. Cale manages to escape to go find his daughter  who was separated from him during the tour. Retiring Head of the Presidential Detail Martin Walker (James Woods) escorts Sawyer and his detail to the Presidential Emergency Operations Center. Once they gain access  Walker kills his detail  revealing himself to be the real leader of the attack on the White House. He wants vengeance against Sawyer after a botched black ops mission resulted in the death of his son. Cale kills a mercenary  takes his gun and radio  and rescues Sawyer.Walker and Stenz bring in Skip Tyler (Jimmi Simpson) to hack into the defense system  but still require Sawyer to activate the nuclear football. One of the mercenaries  Carl Killick (Kevin Rankin)  catches Emily recording a video of the mercenaries and takes her hostage. Cale and Sawyer contact the command structure  which uses Emily's video to discover the identities of the mercenaries  who used to work for various government agencies. Cale and Sawyer try to escape via a tunnel but find the exit gate rigged with explosives. They are forced into the garage and escape in the presidential limo  which is attacked by Stenz and flips into the White House pool. After Sawyer and Cale are presumed dead in an explosion  Hammond is sworn in as the 47th President of the United States. Cale and Sawyer are still alive and learn that Hammond ordered an aerial incursion to take back the White House  but the mercenaries shoot down the choppers. Having already learned of Emily from the video  Stenz takes her to Walker in the Oval Office. Tyler finishes hacking into NORAD and launches a missile to shoot down Air Force Two  killing Hammond and everyone else on board. Raphelson is sworn in as the 48th President of the United States and orders an air strike on the White House.Sawyer surrenders himself to Walker to save Emily. Walker attempts to force Sawyer to use the football to launch the nuclear missiles against the various cities in Iran; Walker blames the Iranian regime for killing his son in combat. Sawyer refuses at first  while Cale sets various rooms on fire as a diversion. Down in the tunnels  Tyler inadvertently triggers the explosives and dies when they detonate. After killing most of the remaining mercenaries and freeing the hostages  Cale confronts Stenz and blows him up with a grenade belt during a fight. Sawyer attacks Walker  who uses Sawyer's handprint to activate the football. Walker locks Iran's targets with the football when Cale enters the Oval Office by crashing a reinforced Chevrolet through the wall. When Walker reaches to launch the missiles  Cale violently opens fire on Walker with the car's Gatling gun  violently killing Walker who is thrown against the wall in the gunfire. Emily waves a presidential flag on the front lawn  convincing the incoming fighter planes to call off the air strike. Raphelson is revealed to have conspired with Walker in orchestrating the attack. Sawyer has Raphelson arrested for treason and names Cale as his new special agent and takes him and Emily on a personal aerial tour of DC."
to_be_classified,Arthur Cody Jarrett is a ruthless  psychotic criminal and leader of the Jarrett gang. Although married to Verna  he is overly attached to his equally crooked and determined mother  Ma Jarrett  his only true confidante.Cody and his gang rob a mail train in the Sierra Nevada  resulting in the deaths of four members of the train crew. With the help of informants  the authorities close in on a motor court in Los Angeles where Cody  Verna and Ma are holed up. Cody shoots and wounds US Treasury investigator Philip Evans and makes his escape. He then comes up with a scheme: to confess to a lesser crime committed in Springfield  Illinois  which an associate committed at the same time as the train robbery  thus providing him with a false alibi. He turns himself in and is sent back to Illinois  where he receives a one to three-year sentence in state prison. This does not fool Evans  however  who plants undercover agent Hank Fallon (aka Vic Pardo) in Cody's cell in the Illinois State Penitentiary. His task is to find the Trader  a fence who launders stolen money for Cody.On the outside  Big Ed Somers  Cody's ambitious right-hand man  takes charge of the gang. Verna betrays Cody and joins Ed  feeling assured Cody will never make it out of prison because Big Ed has paid Roy Parker  an inmate  to kill Cody. In the prison workshop  Parker drops a heavy piece of machinery on Cody  but Hank pushes him out of the way  saving his life. Ma visits and vows to take care of Big Ed  despite Cody's frantic attempts to dissuade her. He starts worrying and decides to break out  but before he can  he learns of Ma's death and goes berserk in the mess hall  hitting a number of guards before being overpowered and dragged to the infirmary. He concocts a plan to escape by feigning a psychosis. In the infirmary  he's diagnosed as having a homicidal psychosis and is recommended for a transfer to an asylum.Cody takes hostages and escapes  along with his cellmates  including Hank. He takes Parker along and later shoots him in cold blood. He then heads for California with his men. On hearing of Cody's escape  Big Ed anxiously awaits his arrival. Verna tries slipping away  but Cody catches her. Although Verna murdered Ma  she convinces Cody that Big Ed did it  so Cody guns him down. The gang welcome the escapees  including Hank  whom Cody likes and trusts.A stranger shows up at the gang's isolated hideout  asking to use the phone. To Hank's surprise  Cody introduces the stranger as Daniel The Trader Winston. Cody plans to steal the payroll at a chemical plant in Long Beach  California  by using a large  empty tanker truck as a Trojan horse. Hank manages to get a message to Evans and an ambush is prepared. The gang get into the plant and makes their way to the payroll office  but as they begin to cut through the safe  the tanker's driver  Bo Creel  recognizes Hank as the man who arrested him four years prior.The police surround the building and call on Cody to surrender  but Cody decides to fight it out. When the police fire tear gas into the office  Hank escapes. In the ensuing gun battle  the police kill most of Cody's gang. Cody shoots one of his men for trying to surrender. Verna  in a getaway car across from the plant  is arrested. She tries to barter with Evans for leniency  saying she can convince Cody to surrender  but Evans turns her down. Cody flees to the top of a gigantic  globe-shaped gas storage tank. After Hank shoots Cody several times with a rifle  Cody starts firing at the tank and shouts  Made it  Ma! Top of the world! Then the tank explodes.
to_be_classified,When Jack Conroy goes to San Francisco  he leaves his wolfdog White Fang with his friend  Henry Casey. The two immediately form a bond  but enter trouble when washed up on shore while sailing to bring their gold into town.Meanwhile  a local Native American  Moses  has a dream about White Fang and his niece Lilly. He said that Lilly will guide them to find the wolf from this dream  whom he believes will help save the starving tribe. Lilly sails to the river and hears White Fang barking. She runs to find the source  and sees White Fang  but White Fang suddenly disappears  and Henry appears in his place  leading Lilly to believe that the wolf had changed into Henry. She rescues Henry from the river and brings him back to her home. When Moses tells Henry that he is the wolf  Henry said he's not  and that the wolf was his friend  leading to laughter from the crowd. Meanwhile  White Fang was left at the river  but managed to save himself. As he makes his way through the wilderness to find Henry  White Fang finds a wolf pack that he follows for a short time. He ultimately decides not to join them  and continues his journey.Henry goes back to town. He sees many hungry people  and Reverend Leland Drury explains the poor state the town is in. The same day  White Fang spots Lilly's village  and when Lilly sees him  she calls her uncle to show him that it was the wolf she'd seen by the river the day she found Henry. As Moses tries to get a closer look  White Fang is startled and runs away.The next day  Henry decides to go back to the village  and gives Lilly a white cloth as a gift. White Fang  hiding in the forest  spots the wolf pack again  and a female wolf decides to come over and play with him. That night  as he is with the tribe  Henry hears White Fang howling. Henry runs into the forest  calling for White Fang. He finds a wolf  and thinking it's White Fang  calls to him  only to nearly be mauled by what turns out to be the wild female. White Fang intervenes  and Henry is happily reunited with his friend. He tries to get White Fang to follow him back to the village  only to find him hesitating because he doesn't want to leave the female. Henry understands  and is going to leave to two wolves  but White Fang decides to join Henry anyway. When he goes to sleep that night  Henry dreams a similar dream to the one Moses had earlier  but this time including Henry himself.Moses gives Henry a bow and arrows sends him to the forest to practice his hunting skills. His first shot misses  but surprisingly another arrow hits the target perfectly. When he calls for whoever is there to themselves  the mystery archer is revealed to be Lilly. She shows him how to use the bow with extreme accuracy.Peter  Moses's son  and Henry practice their hunting together. Henry  now romantically interested in Lilly  asks Peter how he can impress her. Peter tells him to whisper in her ears  then reveals he was joking  and that if he tried that  she would probably break his nose.Moses allows Peter to hunt with Henry. When Lilly's aunt asks her husband what will happen next  he says that one of the men will not come back. Lilly tries to get her uncle to let her join Henry's hunt  but Moses replies that she's a woman  and she can't hunt.When the time comes  Henry  White Fang and Peter go into the forest  and Lilly grabs her bow and secretly slips into the forest to join them. Henry and Peter find the bodies of the previous hunters who never returned. After Henry is almost wounded by a trap  Peter goes to examine the body of one of the hunters  and is suddenly killed by a bullet. Henry and White Fang escape  being chased by the madman. Henry falls into another trap and is nearly killed by the man. He is saved by the timely arrival of Lilly  who shoots a fiery arrow in the man's direction  causing him to run away. Afterwards  Lilly gets Henry out of the trap  and they continue on their way rejoined by White Fang. Upon arriving at the hunting grounds  they find the path blocked and they cannot reach the herds.They make to go back only to find themselves falling into a hole  which turns out to be the entrance to a mine. They discover Reverend Drury is behind the blockade  as he is running an illegal mining operation. They decide to steal some dynamite to clear the path  but along the way Henry spots the Reverend  and in anger over his betrayal tries to shoot him. Lilly stays behind to give Henry time to escape  and she is captured by Leland's men. Henry escapes the mine  and White Fang defends him from the remaining miners while he sets the dynamite. The explosion clears the path and frees the animals.Henry and White Fang go back to save Lilly. As White Fang holds off Reverend Drury  Henry frees Lilly  and they make to escape. The screw on the carriage comes loose  sending the carriage careening towards a cliff as the horses run off. Henry and Lilly jump clear before they go over  and Reverend Drury catches onto the cliff edge. The Reverend is shocked to find the animals running free. Before he can do any more harm  he is stepped by the very animals he had imprisoned.Henry and Lilly retrieve White Fang  and return to the village with him. They find Lily's aunt and uncle  who are grateful Lilly is safe  but are also heartbroken at the loss of Peter.Some time later  Lilly gives Henry back his gold  stating Henry can leave now. As Henry prepares to leave  the village thanks him for saving them from starvation. Just as he's about to leave  Henry spots Lilly wearing the white cloth he gave her. Lily and Henry embrace  while White Fang's mate emerges from the trees. White Fang is seen running towards her  and they welcome each other.Three months later  White Fang and the female wolf have a litter of pups. Henry and Lilly arrive at the den and are greeted warmly by the small family.
to_be_classified,A doctor becomes a blackmailer and a jewel thief in order to raise funds for a hospital in East London but is uncovered by an ambitious reporter.
to_be_classified,"In the late 19th Century  a young explorer named Jack Conroy arrives in Alaska from San Francisco to look for his deceased father's mining claim. Conroy meets a musher named Skunker and Alex Larson  Conroy's father's buddy  who reluctantly agrees to guide Jack to his father's claim in the Yukon. While on their journey  they are stalked by a large pack of wolves. One night  while resting at a campfire  a female wolf named Kiche manages to lure one of the sled dogs (Digger) away from the group  and another wolf appears and chases the dog into the woods. Skunker uses his ammunition to wound one wolf and gives chase to save his dog  but is killed and devoured by the rest of the pack. Later that night the wolves return but are scared off by Jack and Alex using burning branches. The following morning the wolves attack the two men  but they are saved when another sled team arrives with one of the men fatally shooting a male wolf. His pup (who is half-dog) is left to fend for himself. Jack and Alex reach a town where they plan to stay for the winter. A band of Native Americans  meanwhile  find the pup  and the chief  realizing he is not a (full) wolf from the color of his teeth  names him White Fang.As spring comes  Jack and Alex resume their quest  but stop off at the Native Americans' settlement. The chief explains that White Fang has been raised to obey  not to be friendly  but Jack seeks to change that. Jack's chance comes when he is chased and cornered by a grizzly bear. White Fang intervenes  saving Jack's life. Jack and Alex later leave the settlement. Not long after  White Fang is unfairly traded to a brutal dogfighter named Beauty Smith (who previously stole Jack's money); he blackmails the Native American for the wolfdog  saying that ownership of a wild animal is considered illegal. Smith and his gang train White Fang to be vicious in order to enter him into illegal dogfights. White Fang eventually meets his match in a brutal fight against a bulldog  but Jack happens upon the fight and intervenes in the nick of time. Having earlier reached his father's claim and begun the work of digging for gold  Jack returns with White Fang to the cabin where he seeks to transform White Fang's vicious and territorial nature.Jack's attempts to tame White Fang eventually succeed; both wolfdog and man develop a close and trusting bond. Alex helps Jack mine for gold and they strike it rich with the help of White Fang. One morning  Jack travels to the town to claim proper ownership to the gold when Luke notices White Fang with him. Seeking retaliation and planning to steal the gold  Smith and his men attack the cabin site. White Fang attacks Tinker  who accidentally discharges his gun  wounding Luke. White Fang subdues Smith until he's ordered by Jack to back down. Jack and Alex take their assailants prisoner and force them at gunpoint to haul gold ore into town.Alex and his wife offer to take Jack back to San Francisco  but he lets Jack know that city life is no place for a wolf; he must let White Fang run free in the wild. Though White Fang cannot understand why Jack is trying to leave him  Jack's efforts by using a stick (which White Fang hated/feared when he was under Smith) finally succeed in scaring the wolfdog off. Later  just as he's boarding the ship back to San Francisco  Jack realizes that his rightful place is in the Yukon and he decides to stay behind alone and live off the land; Alex congratulates him by saying that it is what Jack's father would have wanted. After a short time  White Fang returns to the cabin site where he and Jack are happily reunited.[3]"
to_be_classified,"In the civil rights era of the United States  Actress Julie Sawyer accidentally runs over a stray White German Shepherd Dog. After the vet treats him  Julie takes him home while trying to find his owners. A rapist breaks into her house and tries to attack her  but the dog protects her. She decides to adopt him  against the wishes of her boyfriend Roland Graele. Unbeknown to her  the dog was trained by a white racist to attack black people on sight. The dog sneaks out of the house  and kills a black truck driver in an attack. Later  Julie takes the dog to work with her  and he attacks a black actress on the set.Realizing something is not right with the dog  Julie takes him to a dog trainer  Carruthers  who tells her to kill the dog. Another dog trainer named Keys  who is black  undertakes training the dog as a personal challenge. He dons protective gear and keeps the dog in a large enclosure  taking him out on a chain and exposing himself to the dog each day and making sure he is the only one to feed or care for the dog.The dog escapes and kills an elderly black man in a church  after which Keys manages to recover him  and opts not to turn him over to authorities to continues the training  over Julie's protests. He warns her that the training has reached a tipping point  where the dog might be cured or go insane. He believes that curing the dog will discourage white racists from training dogs like this.After a lengthy time  it seems the dog is cured  in that he is now friendly towards Keys. Julie confronts the dog's original owner  who has come to claim him  and who presumably trained him to attack black people. She angrily tells him the dog has been cured by a black person in front of his grandchildren who knew the dog to be a loving pet.Just as Julie and Keys celebrate their victory  the dog  without warning  turns its attention to Carruthers and brutally attacks him. The dog had not previously shown any aggression towards him; no explanation for this is given  but the implication is that the dog's programming has somehow been reversed  though that was never Keys's intention  or that Carruthers has a similarity to the dog's original owner. To save his employer's life  Keys is forced to shoot and kill the dog  and the film ends with the image of the dog's body lying in the center of the training enclosure while Julie weeps over his dead body."
to_be_classified,White Eagle  a Pony Express Rider  is the son of a massacred Army officer who has been raised by an Indian tribe. He believes himself to be the son of the tribal chief  and is working to get a peace treaty signed between the Indians and the white settlers. But 'Dandy' Darnell  a notorious and merciless outlaw  tries to keep the fight alive by sending his henchmen to stir up trouble  partly due to his wish to grab hundreds of thousands of acres in the western territories for himself and also to incite a war with the Indians along the territory. This serial was inspired by the 1932 movie of the same name  again starring Buck Jones in the title role.
to_be_classified,The day-to-day life of the staff and patients at a city hospital.[2]
to_be_classified,Drifter Johnny Moon (William Shatner) is frequently attacked as he is mistaken for his twin brother Notah who leads Comanche war parties in attacks on the white population whilst he is having visions on peyote. Johnny travels to a Comanche encampment where he challenges his brother to a fight to the death in the town of Rio Honcho.When Johnny rides into Rio Honcho he finds the town is at boiling point between two warring factions with only Sheriff Lomax (Joseph Cotten) keeping the peace. One of the factions discovers Johnnys prowess with his six gun and tries to hire him. Johnny says he will give his answer in four days  after the climax with his brother.
to_be_classified,The stately White Cradle Inn lies in a picturesque valley in the Swiss Alps. For generations it has been the property of the family of innkeeper Magda (Madeleine Carroll)  who now lives there with her philandering husband Rudolph (Michael Rennie). It is WWII  and an orphan named Roger (Michael McKeag) is billeted with the couple  as are many French children evacuated to families in the valley. When the time comes for the children to return to France  Magda is keen to adopt Roger  but Rudolph has taken a dislike to him  calling him a coward. Rudolph only finally agrees to sign the adoption papers if Magda will make over ownership of the Inn to him. She agrees to do this  but when the boy  anxious to prove he is no coward  urges Rudolph to take him on a climbing trip to the mountains  it is a journey that will have fatal consequences.
to_be_classified,"On Christmas Eve  1944  somewhere in Europe  two World War II U.S. Army soldiers  one a Broadway entertainer  Captain Bob Wallace (Bing Crosby)  the other an aspiring entertainer  Private Phil Davis (Danny Kaye)  perform for the 151st Division. But  word has come down that their beloved commanding officer  Major General Thomas F. Waverly (Dean Jagger)  is being relieved of his command. He arrives for the end of the show and delivers an emotional farewell. The men give him a rousing send-off (The Old Man).At the end of the performance  everyone is forced to take cover from an aerial bombing run. One bomb knocks over a partially-destroyed building  but Bob is too busy shouting orders to notice. Phil throws him out of the way and his arm is injured by debris. Bob later visits Phil at a field hospital and thanks the private for saving his life. When Bob offers a favor to repay the debt  Phil shows him a duet he wrote and asks to perform with Bob back in New York City. Feeling obligated by Phil's heroism  Bob agrees.After the war  Bob and Phil make it big in nightclubs  radio  and then on Broadway  eventually becoming successful producers. They mount their newest hit musical titled Playing Around. The same day they receive a letter from Freckle-Faced Haynes  the dog-faced boy  their mess sergeant from the war  asking them to look at an act that his two sisters are doing.When they go to the club to watch the act (Sisters)  Phil notices that Bob is smitten with Betty (Rosemary Clooney). Phil has eyes for her sister  Judy (Vera-Ellen). Betty and Judy join Bob and Phil at their table  and Phil dances with Judy  so that Bob and Betty can get to know each other. Phil and Judy hit it off (The Best Things Happen While You're Dancing). Bob and Betty do not  getting into a minor argument about how Bob thinks that everyone has an angle in show business.Judy and Betty are headed for the Columbia Inn in Pine Tree  Vermont  where they are booked to perform over the holidays. Due to a disagreement with their landlord  the girls have to leave immediately  so Phil gives the sisters his and Bob's sleeping-room accommodations aboard the train. Bob and Phil board later and Bob is extremely upset that they have to stay up all night in the club car on their way to NYC. They are joined by Betty and Judy  who thank them profusely for the tickets and convince them to come with them to Pine Tree (Snow).When the train arrives in Pine Tree  there's not a snowflake in sight  and chances of it falling appear dim. Bob and Phil discover that the inn is run by their former commanding officer  General Waverly. Waverly has invested all of his savings into the lodge  which is in danger of failing because there's no snow and thus no guests. To bring business to the inn  Bob and Phil bring the entire cast and crew of their musical Playing Around  and add in Betty and Judy. Bob and Betty's relationship blooms (Count Your Blessings) and they spend a good deal of time together. Meanwhile  Bob discovers the General's request to rejoin the army has been rejected. He decides to prove to the General that he isn't forgotten.Bob calls Ed Harrison (Johnny Grant)  an old army buddy  now a successful variety show host  to arrange a televised invitation to all the men formerly under the command of the General to come to the inn on Christmas Eve as a surprise. In response  Harrison suggests they go all out and put the show on national television to generate free advertising for Wallace and Davis  but Bob insists that it will have nothing to do with their business. Unbeknownst to Bob  nosy housekeeper Emma Allen (Mary Wickes) has been eavesdropping  but she has only heard the part about free advertising  not Bob's rejection of the idea.Mistakenly believing that her beloved boss will be portrayed as a pitiable figure in a nationwide broadcast  Emma reveals what she has heard to a shocked Betty. The misunderstanding causes Betty to grow suddenly cold towards a baffled Bob. While this is happening  Judy becomes convinced that Betty will never take on a serious relationship until Judy is engaged or married. She pressures a reluctant Phil to announce a phony engagement  but the plan backfires when Betty abruptly departs for New York City to take a job offer since Judy is taken care of.Phil and Judy reveal to Bob that the engagement was phony. Bob  still unaware of the real reason behind Betty's coldness  goes to New York for The Ed Harrison Show  but decides to stop and try to convince Betty to come back. Bob sees Betty's new act (Love  You Didn't Do Right by Me) and reveals the truth about the engagement  and Betty starts to warm up to him  but he is called away by Ed Harrison before learning what is really bothering her. Back at the Inn  Phil fakes an injury to distract the General so he won't see the broadcast of Bob's announcement.On the broadcast  Bob invites veterans of the 151st Division to come to Pine Tree  Vermont  on Christmas Eve (What Can You Do with a General). Betty catches Bob's televised pitch and realizes she was mistaken. She returns to Pine Tree in time for the Christmas Eve show  but only tells Judy. The whole division comes into Pine Tree secretly. When the General enters the lodge  he is greeted by his former division  who sing a rousing chorus of The Old Man. Just as the following number (Gee  I Wish I Was Back in the Army) ends  he learns that snow is finally falling.In the finale  Bob and Betty declare their love for one another  as do Phil and Judy. The background of the set is removed to show the snow falling  everyone raises a glass  and toasts  May your days be merry and bright; and may all your Christmases be white."
to_be_classified,The plot begins in a convenience store where two FBI agent brothers who are posing as Cuban clerks  Kevin and Marcus Copeland (Shawn Wayans and Marlon Wayans)  try to capture members of an organization that sells drugs inside ice cream boxes. Unfortunately  the first arrival turns out to be a genuine ice cream delivery  and the actual drug dealers manage to get away. The situation is worsened by the fact that Kevin and Marcus have decided to resolve this bust by themselves.The FBI supervisor  Elliott Gordon (Frankie Faison)  gives the two agents a last chance to remain in the FBI by giving them the duty of protecting the mega-rich billionaire cruise line heiresses Brittany and Tiffany Wilson (Maitland Ward and Anne Dudek)  who are arriving in town for Labor Day Weekend in the Hamptons  from a kidnapping plot (known as the socialite kidnappings). When the Wilson sisters get minor facial cuts in a car accident  Kevin convinces them to stay in the hotel all weekend. Kevin and Marcus then disguise themselves as the Wilson sisters in order to save their jobs.At the Hamptons hotel  Kevin and Marcus (as Brittany and Tiffany) meet Brittany and Tiffany's three best friends  Karen (Busy Philipps)  Tori (Jessica Cauffiel)  and Lisa (Jennifer Carpenter)  and their rivals the Vandergeld sisters  Megan (Brittany Daniel) and Heather (Jaime King). They also encounter Karen's love interest  Heath  a broke and jobless actor who happens to be Heather's boyfriend. Kevin shows an interest in the news reporter Denise Porter (Rochelle Aytes) from New York 1 and makes an attempt to woo her  forgetting that he is still in disguise as a woman. Marcus' wife Gina (Faune Chambers)  whose relationship is already troubled  becomes an additional complicating factor as she gets suspicious when she hears a woman's voice in the background during a phone conversation with Marcus. The woman (a sales assistant) is actually just trying to help Marcus get dressed in some very tight clothes  but Gina misinterprets them talking and assumes that Marcus is having an affair. Meanwhile  pro basketball player Latrell Spencer (Terry Crews) takes an interest in Marcus  thinking that he is Tiffany and white. A date with Marcus/Tiffany is then auctioned off to Latrell during a charity dinner  much to Marcus' fear and Heather's jealousy. At the same time  Kevin learns of Denise's desire to be wooed by a wealthy man as opposed to the men she usually sees and uses Latrell/Marcus' date to steal Latrell's Aston Martin DB7 and house keys to take Denise on a date while pretending to be Latrell. When Kevin and Denise arrive at Latrell's house  Kevin gets mauled by Latrell's Rottweiler until he manages to trap the dog in a coat closet. As Kevin and Denise get close  he manages to gain some information relevant to the case of Ted Burton (the suspect they're after). Meanwhile  Marcus makes many attempts to repulse Latrell on their date while brushing off his many advances such as eating uncontrollably  chewing off a hangnail on his toe and farting. His attempts fail to do anything but amuse and further endear Tiffany to Latrell. Elsewhere  FBI agents Gomez and Harper investigate Marcus and Kevin's hotel room due to suspicion. In their search  they find the Wilson Sisters masks and conclude that they are Marcus and Kevin in disguise.At a nightclub  Latrell attempts to roofie Marcus in hopes of having sex only to be tricked into taking it himself and ends up in bed with Heath's friend  Russ (Steven Grayhm). Marcus and Kevin beat Heather and Megan in a dance-off hoping to help Karen win Heath only to have Heather drag him off. Karen is seen vomiting in the bathroom  drunk and unintentionally slips to Marcus and Kevin that Warren Vangergeld (John Heard) is penniless  and has only recently paid Karen's own father back for loans he has lent him. The next day  the real Brittany and Tiffany see their faces in a magazine  and they realize that two people are impersonating them. Gina and her friend  Shaunice (Drew Sidora)  see Kevin as Brittany while visiting Marcus and believes that Marcus is cheating on her and leaves him in disbelief and hurt. The Wilson sisters go to the hotel their clones were seen at where agents Gomez and Harper undress them and pull at their faces and their hair  thinking they are Marcus and Kevin  only to find out that they're the real Wilson sisters and lose their jobs. This leads to the chief finding out that Marcus and Kevin have been impersonating Brittany and Tiffany. Because of this  the chief fires the both of them. Later on  Kevin and Marcus then realize that Mr. Vandergeld has been behind the kidnappings  using the ransom money to keep his family in their luxurious lifestyle. Their attempts to notify their chief fall on deaf ears and so they pursue the case themselves.At the fashion show  Kevin and Marcus replace the Vandergeld sisters on the catwalk which angers them and attempt to humiliate the Wilson sisters. Marcus stands up for Karen after she tells Heath she's tired of waiting for him and he callously brushes her off. After the Vandergeld sisters are foiled by the trio and humiliated off the catwalk  Marcus and Kevin are exposed by the real Wilson sisters  at which point Warren Vandergeld attempts to kidnap the Wilson sisters. He temporarily manages to capture one of the real twins and Kevin  only to have his criminal activities and bankruptcy exposed. In the ensuing fight  Kevin is shot trying to protect Denise  and Latrell is shot trying to protect Marcus. The duo successfully captures Vandergeld along with Heath and Russ (with the help of Gomez and Harper) before his plan succeeded which gets them their jobs back. While thanking Latrell  Marcus peels his mask off  revealing that he is actually a black man. While Latrell is upset that Marcus is a man  his primary anger stems from the fact that Marcus is black  not that he is a man. Marcus apologizes to Gina for constantly putting work before love  and the two make up  much to Shaunice's chagrin. Denise falls for Kevin after he saves her from a bullet shot by Vandergeld when she caught his secret on film. The movie ends with Tori  Lisa  and Karen admitting they liked Brittany and Tiffany a lot more when it was Marcus and Kevin  and the five agree to remain friends  promising to go shopping.
